RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024
394332,148,"Ann Arbor, MI",msa,MI,145248.7903,146131.307,146754.7335,147648.7893,148640.8516,150179.5643,151738.5119,153236.5101,154701.2983,156647.9865,158433.129,159917.0584,160791.1158,161570.8023,162599.1082,163899.4223,165596.2252,166920.6941,168300.4762,169488.1277,170942.7649,172282.4053,173260.5424,173851.7259,175339.4312,177636.713,180908.1762,183316.0584,185002.3007,186084.9099,186766.6612,187470.0836,187932.6045,188679.549,189355.4419,190103.5688,190098.9039,189676.0402,189047.9091,189124.904,189272.454,188982.9811,187813.6994,186362.7737,185245.5956,185204.3781,186131.9098,187466.0278,188044.8068,188189.8245,188267.7348,189351.3436,190760.8324,192161.6131,193100.9712,193879.0046,194479.9695,195333.1134,196543.8031,198361.0401,200084.5612,201799.5626,203100.889,204916.0521,206432.5603,208127.5353,209094.3518,209642.2349,209465.2187,209602.5817,210027.9094,211023.0147,211383.3751,211389.2346,211087.667,211387.0707,212574.2952,214431.0084,216384.9884,218202.4491,219608.9407,220490.1763,221154.5398,221671.0877,222455.5308,223276.9094
394927,149,"Ocala, FL",msa,FL,41633.0536,41825.66265,42057.13206,42459.85542,42860.16465,43178.80637,43526.21827,43994.33883,44709.18455,45427.44146,46133.30937,46730.59475,47329.08431,48025.58622,48756.88039,49257.73834,49513.30008,49647.54193,49980.56833,50457.29473,51016.38918,51465.1461,51913.4944,52442.67128,53118.93806,53860.73023,54570.30754,55156.37898,55657.27806,56067.97578,56554.40307,57149.17027,57758.14884,58315.94647,58760.0972,59236.15304,60255.46214,61269.81603,62063.13002,62249.98726,62241.0082,62155.64154,62174.72423,62706.37364,63980.31294,65626.88301,67525.26912,69147.86947,70383.62485,71135.58723,72064.40144,73511.86258,75647.356,78355.43215,80808.62075,82777.55146,83982.9919,85388.58228,87029.63744,88695.48624,90513.29244,92569.55105,95233.60797,98418.62127,101788.2086,105328.0431,108240.738,110183.0193,111152.1245,111690.0084,112262.334,112836.2864,112425.8538,111836.6238,111198.1829,111343.6754,111721.972,112492.0105,113346.5803,114261.4415,114717.2738,115015.8073,115286.2844,115436.7223,115406.3597,115213.8365
394679,150,"Hickory, NC",msa,NC,64357.58977,64554.49839,64687.54559,64890.89587,64981.53881,65046.22572,65293.11736,65789.27778,66383.20274,66837.76601,67191.97403,67614.68903,68000.80071,68454.25881,68968.52847,69450.09531,69928.78277,70400.60729,71030.87997,71554.74172,71933.39697,72115.02867,72610.04557,73457.21171,74453.3853,75301.66541,76056.46682,76703.63751,77306.54461,77590.39827,77960.16026,78380.29599,79006.20648,79819.38134,80632.78538,81480.25988,82665.18358,84235.76564,86110.7277,87568.61192,88601.33516,89124.92358,89579.03282,90505.66046,92257.32992,94744.83189,97397.14808,99775.51031,101447.1137,103018.0446,104528.3744,106379.8999,108252.3733,110570.025,112140.7744,112897.8298,112764.3192,112924.8428,113307.9517,113716.0394,114848.3761,116780.3376,119411.092,122007.9985,123944.836,125793.1805,126974.02,128017.2701,128281.0021,128518.4677,128717.1334,128850.4802,128226.6892,127425.7544,127380.9688,128837.1564,130926.2308,132674.1531,133905.3538,135126.2993,136696.4454,138016.9819,139462.0945,140431.6033,141344.7627,141988.3098
394697,151,"Huntington, WV",msa,OH,44814.43438,44736.26813,44408.02273,44157.47372,43917.96562,43752.8054,43627.51443,43617.16182,43841.05048,44151.36945,44459.34787,44566.5104,44699.17589,44876.39907,45249.25646,45548.47866,45882.76136,45962.37549,46020.06844,46022.07527,46179.26285,46262.92921,46441.30059,46655.48616,46806.6723,46832.04121,46883.98455,46908.43314,47058.54386,47247.15102,47638.07187,47927.58759,47972.80372,47877.36786,47895.21766,48161.61824,48446.70379,48787.46331,49170.88506,49672.24267,49912.15478,49729.82182,49377.30973,49359.20028,50070.4083,51219.54088,52538.41743,53524.3447,54258.48419,54861.69504,55631.34273,56233.08157,56709.4145,57250.71974,57690.07884,57704.24416,56903.48603,56225.07883,56072.2586,56456.92054,57325.00377,58074.63262,58577.62536,58647.69429,58416.42843,58268.35045,58208.89594,58295.96308,58411.42936,58593.45742,58678.62162,58652.53254,58171.76846,57744.94214,57774.0459,58358.07754,59108.06872,59335.14711,59277.57438,59052.75711,59164.1444,59361.32435,60000.74604,60535.57676,61118.15453,61663.9325
394602,152,"Fort Collins, CO",msa,CO,193555.0988,195691.5994,197865.948,199946.8303,201373.1032,202901.5757,204233.8408,205676.0502,207051.2553,208329.2981,209916.9921,211545.4716,213473.2316,215157.7292,216823.816,217851.403,219160.1842,220214.1482,221948.5749,223561.8894,225358.2853,226620.5483,227773.8989,228774.0082,229691.1765,230387.5533,231457.1796,232976.8311,234575.3251,235682.4822,236251.0217,236328.0094,236019.6518,235648.9267,235792.1248,236165.7617,237042.2306,238169.8024,239535.6778,240579.9709,240820.2775,240588.0417,240636.0791,241566.3283,243837.3271,246610.7667,249929.485,252847.7958,255292.4356,257785.3833,260785.2947,264894.0174,269365.0258,274652.3761,279817.6022,284160.3558,287107.026,289340.8427,291874.1967,294461.3255,298304.2512,303351.3395,310353.8258,317496.0145,324027.7867,328359.9043,330001.2868,329236.4446,327628.5345,326549.2273,326006.6655,325310.9276,324038.0726,322370.0097,320530.1098,318931.6438,317818.1383,317846.6734,318412.7339,319356.8795,320300.5772,320941.5322,321392.4507,321117.8238,321029.3523,321121.881
395033,153,"Rockford, IL",msa,IL,33597.771,33880.54302,34203.98404,34477.5871,34771.40854,34958.33144,35073.04579,35132.76565,35275.68229,35717.42185,36473.02048,37384.6632,38302.57727,38972.56862,39588.57623,40038.10143,40435.57994,40624.55476,40916.53778,41073.96307,41213.60794,41182.41606,41245.31385,41478.33477,41980.93287,42718.52138,43581.98525,44071.92321,44338.65008,44335.87564,44374.76294,44401.32075,44399.25777,44439.97961,44470.94811,44704.60738,45652.04351,46720.4814,47658.97016,47807.56244,47535.03756,46937.41909,46382.02287,46259.6833,46679.66865,47428.35969,48334.70535,49264.62553,50091.55137,51018.76177,51886.18807,52678.85892,53271.58142,53938.74784,54469.61702,54997.73701,55303.84451,55822.34119,56354.96373,56994.04222,57717.40909,58766.28022,59858.3368,60912.65447,61567.09719,62149.72898,62412.7978,62193.68878,61847.90792,61703.06631,62021.45209,62416.04058,62677.14183,63081.98081,63806.60318,65082.60068,66462.37064,67620.53666,68694.88888,69826.74391,71123.80738,72390.26843,73744.64533,74820.12167,75675.44463,76531.52965
394796,154,"Lincoln, NE",msa,NE,136841.8241,137474.1877,138362.5895,139262.8193,140135.1376,140883.9204,141774.122,142666.4158,143647.0164,144527.962,145243.2514,145667.3437,146052.3305,146806.0202,147724.0177,148581.7557,149284.4869,149963.0498,150835.0657,151632.533,152444.2032,152879.0018,153378.5547,153651.0416,154449.6308,155371.9676,156681.7637,157684.4752,158451.6754,158908.8617,159076.4034,159184.1067,159402.0951,159747.6116,160615.7199,161497.4742,163216.6479,164590.6447,165793.2724,166151.2155,166188.5642,166334.2192,166879.5224,168138.3037,169988.2691,171712.9771,173216.4091,174590.746,175974.7309,177838.6145,179941.7705,182542.0639,185400.4651,188446.4941,191352.8664,193576.2604,194727.9247,195544.3023,196295.1724,197445.357,198765.9939,200525.9797,202921.791,205697.5125,208318.8871,210393.4044,211239.2563,210922.084,209999.5971,209663.9998,210069.2687,210725.171,210859.0621,210860.683,211486.1216,213147.5758,215411.8599,217639.9259,219278.3019,220182.1871,220248.8072,219946.8897,219726.1398,219577.2238,219493.6257,219649.5033
394622,155,"Gainesville, FL",msa,FL,69007.93135,69565.60366,70357.11509,71303.69169,72204.68736,73088.55282,74123.03942,75188.89999,76119.03886,76871.89114,77459.11405,77880.27148,78037.16558,78322.72981,78971.68938,79957.24914,81006.80599,81838.9061,82857.17785,83832.58294,84711.74374,85073.90594,85421.39784,85982.99018,86610.68081,86947.06726,87148.51917,87437.90076,87934.08711,88559.02789,89521.47068,90613.16747,91412.54936,91999.14416,92631.1826,93607.43451,95288.8465,96972.63303,98394.54061,99136.72464,99566.50642,99771.22594,99828.74592,100124.942,101049.6449,102480.9842,104214.0821,105769.6585,106859.0348,107735.3888,108687.0256,109916.665,111318.2551,112921.804,114379.3936,115406.8905,115954.8897,116708.3284,118123.4469,119827.5715,121612.9002,123143.4126,124846.2129,126830.9204,129117.8117,131545.5116,133344.9533,134674.5791,135397.9139,136066.7029,136745.7094,137562.3949,137998.7515,138454.6951,138914.8031,139947.5336,140613.5087,141198.9953,141528.4856,141823.4502,142074.1109,142241.1113,142611.48,142877.3877,143231.4176,143557.8758
394405,156,"Boulder, CO",msa,CO,254046.8323,256526.5763,259225.2379,262100.6785,265200.6249,268439.6255,271341.3664,273616.291,274939.3819,276167.5022,277188.8829,277973.7283,278341.1784,279030.7847,280329.6257,281648.7818,282864.1187,283734.1855,284619.9489,285331.5901,286001.9449,286670.7669,287265.9631,288207.5287,288983.0258,289319.5097,289290.4575,288784.4613,288536.6673,288161.0228,288354.8052,288622.318,288885.7767,289234.3486,290167.0413,291456.0667,294232.9687,297658.7329,301555.7907,304224.8205,304518.165,302246.8966,299066.6452,296914.1611,296904.0879,297971.5756,299820.7356,301823.3914,303354.2926,304618.4859,306455.5566,309286.6789,313261.9939,318288.8384,322969.4408,325676.2613,325803.3081,325564.8924,326759.5674,329075.3256,333676.6724,339797.1646,347982.0792,356095.6633,363149.9135,367521.9493,368187.6813,366268.2459,363449.8127,361263.3885,359342.5247,357420.7222,355324.8776,353429.9369,351456.2259,349905.4785,348698.0677,348978.59,349534.6906,350894.1294,351983.3226,352637.6987,353019.4848,352498.1845,352619.5832,352453.5273
394646,157,"Green Bay, WI",msa,WI,74296.6929,74956.22985,75707.04018,76354.18367,76746.47527,77023.26521,77414.22109,77918.94261,78492.60897,79100.51399,79805.48016,80352.55957,80949.98555,81670.60742,82635.6718,83557.49812,84335.93768,85232.30159,86274.93211,87009.93088,87544.73198,87749.91926,88419.69673,89159.0636,90171.92587,91172.93718,92506.40719,93589.36076,94358.51252,94822.79344,95402.03361,95992.11064,96287.0588,96555.7835,96974.08944,97653.80859,98451.20697,99259.94187,99945.73879,100677.0317,101125.0458,101421.7074,101664.9845,102407.8261,103895.905,105928.7102,107978.4285,109727.703,110875.132,111931.9939,113113.1826,114664.3417,116671.8053,118932.7367,120957.3019,122396.205,123241.3885,123761.8505,124321.8437,124992.6549,126272.3284,127838.9293,129575.3505,131373.1454,133115.8027,134912.4257,135883.1329,136118.286,135764.2597,135773.4303,136405.0639,137590.5336,138877.7319,140061.5306,141062.1101,142217.4084,143759.2591,145537.4695,147568.3335,149593.486,151433.1405,153084.2608,154574.4038,155989.9222,157276.4981,158592.4875
394488,158,"Columbus, GA",msa,GA,43652.86469,43649.66152,43816.55139,43801.88369,43635.81919,43481.31137,43535.16964,43932.92965,44471.28079,45042.94311,45442.2708,45804.74944,46104.44048,46549.98296,46715.43151,46820.02519,46833.67421,46803.61837,46832.19355,46809.86901,46952.30094,46866.89974,46716.09977,46497.99109,46451.84449,46488.08522,46464.39177,46177.28819,45835.10425,45573.9893,45442.14002,45376.55481,45209.67539,45041.44885,44861.15393,44985.60389,45542.42391,46211.58095,46850.66848,47443.35264,47800.93956,47864.16023,47698.07752,48039.25479,49061.62916,50368.42154,51704.0447,52737.48375,53520.44926,53995.80519,54686.95453,55444.93086,56491.59359,57443.90119,58282.60225,58720.37596,58653.86578,58827.97186,59432.49952,60298.01889,61097.56426,61873.47676,62589.6573,63155.55487,63358.74889,63702.41611,64106.59837,64578.7378,64980.03317,65239.32236,65286.16749,64909.03217,64124.59098,63410.48,63176.48322,63570.91698,64133.53239,64613.58538,65142.81699,65717.71709,66486.01995,67093.78338,67941.61664,68281.61099,68442.31292,68295.41133
395107,159,"South Bend, IN",msa,IN,46982.86732,47265.89757,47582.49243,47965.74689,48199.89846,48470.40646,48764.39154,49245.53405,49758.26328,50434.86004,50945.73302,51338.5505,51620.63911,52168.65257,52935.39551,53632.86845,53983.89042,53971.44359,54125.23789,54480.04968,55049.77242,55538.08837,56108.10558,56710.6591,58042.22813,59895.1864,,64369.543,65814.48361,66650.52013,67089.60734,67264.91117,67019.00486,66850.42961,67066.17075,67717.28547,68233.96325,68652.60326,69168.28142,70262.56675,71378.6672,71440.0579,70631.26757,69504.2891,69257.5634,69832.41163,70963.04391,72293.84302,73289.33382,74265.32991,75443.63819,76846.99666,78244.75528,79753.13873,80905.10049,81629.58395,81770.76556,82070.48273,82658.15051,83590.04528,84745.61694,86205.47469,87669.45008,89091.32724,90048.31169,90975.74954,91785.89058,92349.98876,92664.0536,92964.78322,93364.73164,93439.98774,93176.36565,92940.19304,93445.23169,94704.39998,96233.39369,97678.60522,98961.55113,100410.6781,101597.172,102405.6844,102924.5817,103185.3219,103547.8694,103869.5947
395109,160,"Spartanburg, SC",msa,SC,58633.24617,58718.91036,58945.91492,59474.47924,59597.68758,59639.53725,59894.09797,60557.34929,61435.65611,62183.25242,62807.14007,63171.48338,63206.08304,63248.55116,63478.33492,63730.93186,64055.22707,64331.16682,64915.54822,65587.07743,66005.78865,66172.91444,66495.22072,67159.82411,68680.67019,70635.4586,72981.31633,74777.65708,76121.35798,77095.8203,77741.68107,78060.73461,78085.40633,78190.43614,78747.60761,79563.34266,80087.97957,80292.11847,80421.26208,81311.32284,82473.93806,82818.87359,82230.63523,81351.35516,81770.52539,83289.38419,85300.03344,87079.99639,88337.60215,89576.10821,91112.72494,92580.92576,94078.7994,95709.92441,96918.67966,97322.15546,96317.48093,95855.16418,95709.7733,96134.27062,97127.94751,99112.70278,101980.8824,104722.1001,107232.6898,109753.8053,112100.6664,113747.3162,114271.5447,114136.5149,114048.8049,114023.7059,113679.5404,112679.1247,111871.7367,111830.1558,112395.2749,113442.7329,114518.7533,115919.0427,117464.8021,119047.7365,120623.9209,121685.6722,122455.9613,122990.6504
394645,161,"Greeley, CO",msa,CO,178948.8743,180902.3979,183076.3792,185776.7953,188276.3699,190929.8016,193143.7986,195389.0862,197385.8797,199525.0637,201392.2165,203462.6997,205893.8507,208491.441,211249.2398,213407.4366,215507.8147,217010.6673,218501.6532,220075.3833,221869.7477,223833.6557,225890.1882,227648.5138,229900.9857,232396.593,235241.4532,237334.1217,238457.9056,239391.2883,240072.1276,241127.6553,241962.7473,243504.1042,245462.1598,247411.0877,250788.2496,253981.8947,257380.2773,258613.3017,258857.9758,258504.5637,258736.4594,260024.978,262372.4683,264671.0108,267464.2024,270158.5809,272806.1565,275820.4778,279137.5834,283168.972,287658.9875,292606.4721,297194.6205,299538.2246,300314.6496,300987.9569,303176.2655,306231.323,309642.169,313554.3455,318618.313,324337.7548,329213.6293,332875.9512,333852.8193,333187.1534,331029.5037,329589.3351,328099.1175,326162.3099,322343.8341,318063.5729,314279.5008,312432.6717,311501.021,311170.4653,310798.7123,310413.7558,310040.7807,309559.9794,309297.7358,308477.6092,307655.702,306665.2034
394808,162,"Lubbock, TX",msa,TX,47465.60051,47697.08014,48059.43883,48527.09744,49005.20405,49603.15143,50420.29308,51397.48533,52353.75969,53464.93911,54287.37356,55162.01003,55714.87843,56347.43427,56923.89711,57386.76539,57755.90089,57950.58237,58350.76482,58712.75586,59046.73634,59423.25681,60076.66009,60790.85982,60778.13886,60233.2792,59413.48375,58887.18799,58606.62638,58408.89092,58474.55833,58594.21544,58694.55161,58684.20289,58748.55824,59090.97224,59678.56154,60314.09204,61025.44818,61595.85197,62064.26679,62226.19718,62593.2219,63046.30891,63862.92643,64692.50613,65929.57592,67232.40511,68329.28778,69341.61261,70449.62749,72171.32143,73973.32914,76086.10273,78127.8699,80121.77545,81664.19327,82793.93283,83900.4028,84846.86581,85970.74024,86861.62686,87932.4402,88880.06647,90105.4652,91471.82386,92901.87002,93707.81192,94169.44661,94606.71791,95385.62682,95898.6878,96237.85838,96777.14603,97372.25745,98253.40599,98900.07811,99616.78907,99583.00503,98989.67172,98089.95071,97120.69857,96623.23504,96527.76285,96885.84567,97469.54334
394471,163,"Clarksville, TN",msa,TN,55755.76646,56144.90153,56578.13837,56795.89544,56718.6598,56578.55198,56755.64296,57296.35785,58234.53781,59314.94537,60419.78596,61276.71665,61922.05322,62655.69653,63399.23867,63981.60352,64603.78543,65091.23027,65992.59871,66668.62033,67408.61234,67764.43331,68106.92331,68458.98709,68759.68123,69045.10495,69374.26534,69643.90524,69794.85064,69982.72277,70318.91508,70670.09353,70743.30744,70755.1714,71089.25381,71751.04015,72623.19833,73550.87389,74467.22757,75376.05678,76089.18083,76783.83844,77637.54351,78769.90117,80321.79918,82033.33329,84050.72097,85815.28655,87325.99049,88477.44617,89802.63284,91256.63905,93057.65704,95022.8086,96718.90923,97985.22736,98591.70007,99559.01418,101189.8338,103443.1166,106081.917,108573.8022,110820.7185,112790.0138,114271.7894,116012.2056,117559.5692,118934.5058,119710.5568,120361.4848,121277.7704,122071.1874,122117.0278,121594.0141,120639.8847,120297.1602,120494.0129,121613.9577,122919.1611,124204.6162,125432.9923,126628.8132,128128.4563,128937.5472,129199.2514,128862.3105
395028,164,"Roanoke, VA",msa,VA,80713.0705,80872.95625,81089.51504,81487.25046,81744.10653,81795.61104,81931.80749,82130.38543,82526.26047,82933.50975,83357.23821,83729.60372,83946.09399,84153.53301,84493.97347,84854.40938,85328.58875,85487.88026,85880.62397,86164.14072,86586.76963,86703.3356,86930.66518,87203.30332,87554.80877,88049.26339,88733.2742,89208.91862,89408.87614,89405.05781,89573.83171,89810.61011,89901.33846,90057.61063,90512.04336,91394.34081,92248.64922,92950.95715,93549.25742,94297.15374,94894.98577,95135.9707,95346.88387,96011.66208,97528.7965,99539.75182,101526.5474,103130.4093,104305.6516,105553.7554,106892.3242,108347.5693,109781.8698,111456.9689,112977.3212,113852.4619,114284.2726,114794.3614,115817.4688,116794.4691,118176.0702,119676.0341,121068.3435,122426.7547,123509.2398,125306.6604,126862.4216,128415.1638,129272.5025,129774.7048,130254.8875,130543.6027,130268.0478,129711.1718,129590.4294,130743.4102,132552.8003,134600.6774,136255.8646,137773.9365,139014.3678,140054.9772,141086.3194,141645.7283,141828.3261,141886.42
394579,165,"Evansville, IN",msa,IN,43089.59155,43268.62838,43540.887,43812.98212,43931.89652,43879.64723,43814.27027,43944.52992,44301.53401,44793.62905,45250.79932,45652.981,46033.02938,46463.83907,46850.42522,47085.09301,47322.8766,47452.89331,47792.34805,48043.75416,48433.2185,48586.69067,48861.4494,49048.95435,49752.50441,50716.16254,52278.46066,53668.03338,54739.67376,55191.38545,55148.83544,54867.10122,54418.83777,54065.10169,54073.45455,54540.17605,55064.11685,55293.88445,55391.35095,55990.66706,56913.46481,57160.30208,56804.08105,56215.37918,56542.90813,57379.75575,58611.55873,59618.39172,60277.57517,60751.54418,61358.48968,61964.77951,62699.05315,63554.97893,64448.94049,65121.56878,65362.33799,65591.55221,65854.13482,66326.79288,66911.94396,67705.23948,68393.5824,69039.10726,69178.53144,69417.7461,69771.31095,70360.17666,70685.80662,70885.54335,70868.99849,70583.43266,69717.49985,69093.55239,69054.52044,69783.56997,70791.88899,71943.98707,73027.83322,73790.08219,74212.22354,74488.36228,74912.04707,75378.96105,75706.66601,76015.09592
394747,167,"Kingsport, TN",msa,TN,59778.56442,59884.15153,59836.92463,59740.88663,59501.76,59231.4417,59123.19785,59287.29513,59674.80775,60087.85394,60431.63501,60551.55405,60648.77417,60687.15296,60904.97808,61081.57407,61247.62955,61202.31725,61380.5399,61586.90385,61976.42604,62137.35397,62429.73836,62904.49828,63662.57452,64564.28369,65614.48742,66444.61211,67059.20013,67311.01417,67461.68777,67450.35397,67324.36611,67135.86018,67065.19618,67151.05168,67432.58455,67903.46657,68587.85199,69357.82924,70111.39902,70393.36419,70519.99402,70788.61542,71770.83349,73164.23813,74729.92177,76132.076,77355.27642,78522.09228,79875.00132,81180.74656,82389.19824,83837.56476,85259.56732,86549.93989,87404.63794,88469.19281,89864.22635,91368.07579,93303.16553,95381.66987,97127.74465,98599.75107,99555.98135,101055.1294,102248.1523,103213.9323,103355.4019,103368.2364,103452.0234,103571.7572,103172.3086,102576.9278,102507.3607,103761.8692,105820.6265,107927.0258,109766.405,111682.0535,113937.5158,116069.9278,117939.6008,119086.1392,119556.4533,119706.0321
394741,168,"Kennewick, WA",msa,WA,107650.5087,109011.3688,110123.6383,111289.4113,112311.4521,113554.6144,114726.6097,116187.8071,117802.2861,119807.6242,121822.9814,123647.6817,125372.1993,126964.6518,128370.8897,129168.6184,129775.5526,130648.4368,132311.9888,134642.9208,137297.5298,139546.2184,141354.4005,142806.1733,144477.3815,146213.5493,148360.2415,150423.5201,152684.5227,154729.9501,156589.1502,158347.5059,159945.0986,161592.0526,163002.1722,164455.1144,166497.8189,168097.9359,169096.4022,169620.9641,169677.8488,169432.403,168729.5559,169052.9713,170397.3511,172049.7524,173719.488,175135.3915,176238.854,177510.9633,179241.6373,181601.0139,184673.7179,188294.8531,192291.9432,195397.1084,197395.2424,198640.3007,199836.2045,201600.6063,203719.7781,206765.7754,210419.2053,214233.1451,217349.8293,219683.8408,221336.1299,222227.6376,222540.0583,223079.0788,223672.3559,223655.4606,222438.9952,220963.9988,220838.4163,222029.3546,224002.6971,225820.2352,227150.6119,228102.776,228275.6229,228215.9966,228195.0174,228364.0309,229095.7373,230077.4821
395179,169,"Utica, NY",msa,NY,68608.23629,68843.20774,68950.08613,69062.14153,69044.12479,68981.07693,69331.31604,69980.05889,70773.48325,71237.41024,71579.21698,71916.07871,72378.22207,72712.35966,73207.06908,73672.99028,74243.15076,74868.53674,75699.14651,76579.20046,77233.65343,77332.50274,77354.48434,77329.32103,77490.10474,77620.48435,77979.44622,78448.86078,79083.00828,79693.74664,80304.94142,80759.75231,80993.98894,81285.1705,81800.57087,82517.69697,83774.71641,84900.50153,85769.89766,86038.07841,86074.36419,86048.17862,85925.02985,86259.40589,87392.32567,89429.94279,92064.29821,94655.96299,96436.5437,97918.07891,99279.43269,100658.786,102122.8887,103624.793,104720.9431,105095.9686,104907.0499,105252.0242,106055.5267,106884.8644,108250.7532,110007.4113,112236.2694,114153.1214,115516.4533,117119.9101,118376.9243,119081.5012,118870.3077,118464.7594,118114.3626,117629.0762,116826.8362,115810.7565,115284.2862,115555.8395,116430.459,117474.2828,118173.4288,118771.0196,119451.8173,120421.1542,121795.5514,122959.6644,123495.4089,123578.5015
394660,170,"Hagerstown, MD",msa,MD,80932.06091,81840.81869,82813.24886,83454.16962,83968.20804,84396.29721,85027.09435,85551.57098,86186.66637,86684.02451,87384.90254,88098.46123,89049.10584,89999.38339,91158.70259,92089.90914,93227.13227,93909.3785,94595.50038,94965.23104,95452.64075,96026.97392,96825.34463,97967.37624,99130.91418,100019.8034,100523.3927,100655.0016,100957.3341,101434.1132,101913.971,102017.527,101763.1609,101802.168,102284.8819,102964.912,103748.5262,104748.4331,106045.9955,107459.0201,108589.3846,109286.5138,109718.0734,110497.474,112043.3317,114032.0223,116414.6243,118895.638,121167.3203,123306.5675,125588.2375,127976.6755,130312.5104,132584.9848,134576.6812,136248.7653,137498.2551,139049.8357,140880.3628,142603.8933,144077.5072,144908.8005,145603.4122,146539.4532,147536.4681,148801.9441,149163.5519,149162.8548,148576.4605,148355.3192,148358.1808,148674.0073,149380.5112,150387.5227,151375.2373,152341.8901,153444.4183,154886.3328,156269.1427,157401.3264,158088.3188,158998.8291,160000.3211,160877.3669,161176.3658,161526.782
394543,171,"Duluth, MN",msa,MN,82605.59497,83239.97603,83621.07316,83859.05258,84084.87113,84436.71172,85134.11298,86148.36827,87272.72701,88263.25898,88920.62623,89284.39764,89696.11643,90214.15212,91026.14934,91642.27359,92272.62261,92661.11474,93078.49094,93377.86829,93727.05537,93937.15698,94238.65316,94598.02513,95232.538,95952.64562,96808.33353,97542.62583,98068.03613,98666.32828,99205.8653,99935.91736,100241.3076,100681.5351,101281.8137,102201.7376,103056.2286,103743.1604,104359.423,105022.3534,105526.2602,105797.0404,106044.1179,106597.9827,108032.9484,110033.1023,112480.5079,114511.8912,116287.2752,117782.6346,119348.3471,120841.1953,122576.5213,125047.3453,127592.369,129711.6389,130685.0399,131245.3625,132089.1585,133342.1006,135253.5787,137023.0392,138762.7589,140406.0624,141922.3682,143585.8576,144544.4183,144598.1979,143678.5872,143210.3029,143434.0384,144123.424,144128.8584,144018.2147,144102.7331,144999.1842,146500.568,148069.156,149468.1524,150246.6847,150773.332,151052.9245,151594.3417,151989.4748,152108.4139,152378.6192
394937,172,"Olympia, WA",msa,WA,188780.7889,191135.3555,193055.4122,194545.375,195541.1565,197104.9689,199011.2368,201159.6995,203174.43,205050.5593,206752.2848,208620.9017,210588.6498,212595.3597,214678.8106,216529.7238,218761.0459,221170.0937,224113.6074,227139.7633,229581.1936,230988.5324,231575.9813,232249.0611,233750.7017,235646.5805,238063.675,240317.8603,242586.7117,244623.5704,246572.0406,248659.0089,250577.9764,253056.1538,255714.8545,258531.3245,261899.6505,265089.2047,268527.3372,271189.683,274190.9899,276784.8728,279618.7884,283078.8704,287904.3473,293291.0568,298808.2645,304019.6763,308738.1678,314178.929,320236.4452,328184.2115,336025.3508,343539.9575,349330.4465,351448.413,350491.5532,347843.0069,347224.017,348341.7801,351443.6812,356127.0337,362532.3757,369678.7662,376156.1476,380682.8295,381509.6673,378769.7463,374029.532,369700.2437,366322.1595,363507.925,360130.656,357216.9211,355336.8449,355748.3258,357081.9359,359223.7344,361244.1914,363646.1581,365426.14,366807.334,368239.1777,369802.4438,370795.6233,370951.1574
394803,173,"Longview, TX",msa,TX,70221.89817,69870.65167,69403.33716,69246.87577,69097.214,68784.40913,68585.10416,68695.48832,69031.35733,69647.96528,69779.58203,70051.76523,70213.04256,70834.09244,71914.71441,73284.96688,75079.74789,76797.74412,78473.84852,79676.47921,81090.42551,82281.82276,83576.28754,84421.64459,84846.7279,84956.25155,84973.37946,85162.84795,85645.74629,86127.09153,86879.28208,87488.43553,88120.92387,88591.95363,88993.00234,89453.22349,89938.98958,90701.81319,91724.43726,92793.7338,93235.52145,93150.71868,93319.57338,94045.31609,95225.75648,96209.33729,97211.72618,98317.01909,99094.52423,99689.92433,100090.344,101155.4093,102624.871,104282.7638,105910.7962,107452.5939,108822.7114,110276.2909,112342.8992,114276.3967,115718.4004,116552.5725,117703.9328,119244.5196,120917.5237,122575.5488,123960.2382,124652.8786,124703.7751,124388.8157,124220.7234,124086.6424,124071.4716,124040.5322,123951.1429,124319.8572,124574.2631,124697.9524,124045.0877,123001.7438,122009.738,120667.6715,119752.7566,119083.7537,118898.8633,118712.1437
